unit_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_9,sensor_12,sensor_14,sensor_17,RUL
57,29,-0.0039,0.0004,100.0,642.47,1584.86,1404.57,553.76,9044.86,521.88,8131.66,392,108
57,30,-0.0051,0.0001,100.0,642.19,1592.99,1390.35,553.93,9039.8,521.74,8133.16,393,107
57,31,-0.0011,0.0001,100.0,642.37,1581.17,1405.48,554.31,9049.6,521.38,8131.67,391,106
57,32,-0.0039,-0.0004,100.0,642.7,1589.06,1410.09,554.31,9053.0,521.77,8139.74,393,105
57,33,0.002,-0.0002,100.0,642.59,1580.61,1393.08,553.5,9051.66,522.28,8130.25,391,104
57,34,-0.0018,-0.0001,100.0,641.84,1590.6,1403.72,553.83,9058.15,521.6,8131.18,392,103
57,35,-0.0003,-0.0,100.0,642.13,1588.52,1407.28,554.24,9043.47,522.32,8130.42,393,102
57,36,0.0023,0.0,100.0,642.32,1585.56,1401.31,553.46,9053.06,521.24,8135.68,391,101
57,37,-0.0012,-0.0002,100.0,641.97,1588.01,1406.09,553.43,9044.76,522.15,8135.24,393,100
57,38,0.0019,-0.0004,100.0,642.62,1585.32,1399.73,553.94,9048.47,522.37,8131.7,392,99
57,39,-0.0009,0.0001,100.0,642.37,1591.21,1403.75,553.6,9054.2,522.21,8134.23,392,98
57,40,0.001,-0.0002,100.0,641.68,1579.67,1405.19,553.48,9047.11,521.81,8130.77,393,97
57,41,0.0021,0.0004,100.0,642.1,1593.06,1402.96,553.63,9048.5,521.7,8132.25,393,96
57,42,-0.0002,0.0002,100.0,642.54,1584.14,1397.7,554.37,9043.62,521.99,8131.77,392,95
57,43,-0.0044,-0.0004,100.0,641.59,1586.15,1406.06,553.52,9049.8,521.5,8125.71,394,94
57,44,-0.0008,-0.0004,100.0,642.48,1585.91,1401.68,553.57,9038.72,522.06,8128.46,393,93
57,45,0.0035,-0.0,100.0,642.76,1584.91,1410.21,554.17,9052.16,522.23,8129.78,392,92
57,46,0.002,0.0,100.0,642.74,1582.19,1397.98,554.34,9054.63,521.61,8130.38,392,91
57,47,-0.0003,-0.0002,100.0,642.39,1584.87,1400.91,553.26,9050.06,521.65,8134.15,392,90
57,48,-0.0031,-0.0005,100.0,642.17,1585.84,1402.14,554.01,9047.5,521.73,8128.38,394,89
57,49,-0.0019,0.0002,100.0,642.56,1585.47,1401.05,553.98,9046.34,521.89,8133.33,392,88
57,50,0.0047,-0.0005,100.0,642.89,1590.75,1397.95,554.36,9053.31,521.79,8130.05,392,87
57,51,0.0004,0.0002,100.0,642.9,1584.9,1403.85,553.62,9041.5,522.2,8127.23,392,86
57,52,-0.0017,0.0003,100.0,642.56,1589.78,1399.83,554.32,9044.18,522.17,8128.61,393,85
57,53,-0.0007,0.0004,100.0,642.84,1596.23,1399.12,553.21,9044.98,521.71,8133.82,393,84
57,54,-0.0004,-0.0002,100.0,642.47,1589.25,1398.54,553.76,9043.06,521.8,8130.08,394,83
57,55,-0.0011,0.0003,100.0,642.23,1583.01,1395.66,553.71,9055.25,522.35,8133.77,391,82
57,56,-0.004,-0.0003,100.0,642.5,1593.52,1402.15,553.03,9053.58,522.37,8129.22,392,81
57,57,-0.0016,-0.0001,100.0,642.42,1590.41,1403.39,554.27,9048.37,521.97,8129.29,393,80
57,58,0.0027,0.0004,100.0,643.22,1589.56,1397.41,553.55,9053.13,521.8,8137.3,393,79
57,59,0.0005,0.0001,100.0,642.67,1583.4,1410.26,553.12,9047.23,521.43,8134.71,392,78
57,60,0.0067,-0.0002,100.0,642.94,1588.28,1403.23,553.15,9041.66,521.83,8130.45,393,77
57,61,-0.0011,-0.0004,100.0,642.25,1590.3,1400.96,553.29,9050.49,521.4,8134.38,392,76
57,62,0.0016,0.0003,100.0,642.4,1594.44,1404.98,553.22,9044.93,521.56,8130.61,394,75
57,63,-0.0005,-0.0002,100.0,642.38,1587.46,1413.64,553.97,9048.51,521.33,8125.73,392,74
57,64,-0.0032,-0.0001,100.0,642.5,1582.95,1405.42,553.75,9044.63,521.62,8124.45,394,73
57,65,0.0023,0.0001,100.0,643.1,1591.13,1408.48,553.34,9050.49,522.25,8129.41,392,72
57,66,-0.0013,0.0002,100.0,642.07,1590.99,1409.49,553.73,9049.42,521.77,8127.72,391,71
57,67,-0.0002,-0.0004,100.0,642.66,1588.57,1397.84,553.35,9054.67,521.63,8134.92,392,70
57,68,0.0011,-0.0005,100.0,641.96,1588.22,1401.69,553.38,9049.76,521.04,8132.25,393,69
57,69,0.0025,0.0002,100.0,642.53,1594.01,1408.35,553.72,9047.57,522.23,8119.8,394,68
57,70,-0.0007,0.0001,100.0,642.53,1593.73,1402.87,553.62,9039.63,521.76,8127.03,391,67
57,71,-0.0038,0.0001,100.0,641.88,1589.41,1408.89,554.0,9052.57,521.35,8138.11,393,66
57,72,0.0028,0.0004,100.0,642.13,1589.23,1403.38,553.67,9047.88,522.01,8128.38,394,65
57,73,-0.001,0.0004,100.0,642.78,1584.77,1410.85,554.22,9044.28,520.94,8126.93,395,64
57,74,-0.0041,0.0001,100.0,642.75,1587.18,1403.99,553.8,9048.42,521.58,8128.78,393,63
57,75,0.0066,0.0005,100.0,642.48,1591.09,1403.25,553.65,9047.74,521.31,8132.3,393,62
57,76,0.0009,0.0,100.0,642.92,1601.85,1409.0,553.93,9045.3,521.33,8131.12,394,61
57,77,-0.0022,-0.0,100.0,642.5,1580.1,1403.4,553.43,9053.47,522.06,8127.24,392,60
57,78,0.0008,0.0001,100.0,642.58,1587.8,1406.62,553.7,9048.9,521.27,8130.68,394,59
57,79,-0.0017,0.0001,100.0,642.5,1584.98,1405.57,553.57,9048.12,521.2,8130.07,394,58
57,80,0.0018,-0.0002,100.0,642.75,1592.43,1402.17,553.97,9047.35,521.53,8128.78,394,57
57,81,0.0015,0.0,100.0,643.23,1588.45,1407.0,553.68,9043.75,521.51,8128.38,393,56
57,82,0.0037,0.0004,100.0,643.1,1586.93,1407.37,553.59,9048.08,521.3,8131.69,393,55
57,83,0.0056,-0.0002,100.0,642.56,1586.05,1405.66,553.23,9051.55,521.85,8127.2,393,54
57,84,0.0029,-0.0004,100.0,642.32,1587.27,1406.76,553.56,9047.42,521.96,8131.94,391,53
57,85,0.0006,-0.0005,100.0,643.23,1591.86,1410.13,553.58,9038.29,521.48,8121.92,392,52
57,86,-0.003,-0.0001,100.0,642.47,1592.56,1399.88,553.6,9038.8,521.24,8129.96,392,51
57,87,-0.0005,0.0004,100.0,642.8,1588.81,1402.26,553.61,9038.87,521.55,8126.11,393,50
57,88,-0.0028,-0.0003,100.0,642.75,1599.27,1408.98,553.58,9045.86,521.61,8130.21,393,49
57,89,0.0042,-0.0004,100.0,642.46,1592.36,1404.99,552.99,9046.01,521.63,8123.68,395,48
57,90,0.0048,0.0001,100.0,642.65,1597.61,1411.84,553.84,9045.14,521.36,8124.46,394,47
57,91,0.0009,-0.0005,100.0,642.35,1589.37,1406.06,552.97,9052.0,520.76,8135.35,394,46
57,92,-0.0033,0.0,100.0,643.01,1593.74,1407.3,552.93,9049.45,521.02,8132.12,392,45
57,93,-0.0009,0.0004,100.0,642.98,1588.27,1418.15,552.56,9047.78,521.35,8124.7,392,44
57,94,-0.0003,-0.0002,100.0,642.91,1590.64,1409.46,553.26,9045.39,521.16,8129.2,394,43
57,95,-0.001,-0.0003,100.0,642.41,1587.08,1405.52,554.0,9043.3,521.27,8127.18,393,42
57,96,0.0055,0.0002,100.0,642.76,1594.76,1408.29,553.26,9044.48,521.37,8114.92,396,41
57,97,-0.0027,-0.0005,100.0,643.38,1591.7,1411.89,552.69,9043.14,520.98,8124.7,393,40
57,98,0.0018,-0.0004,100.0,642.63,1590.07,1411.66,552.9,9041.05,521.48,8124.32,394,39
57,99,-0.0039,-0.0001,100.0,642.75,1590.26,1405.13,553.15,9047.66,521.7,8125.26,392,38
57,100,-0.0026,-0.0004,100.0,642.75,1592.96,1412.69,553.95,9043.93,520.76,8121.91,394,37
57,101,-0.0015,0.0001,100.0,643.06,1592.18,1409.28,553.4,9047.85,520.58,8130.06,393,36
57,102,0.0006,0.0002,100.0,642.63,1594.27,1415.28,552.49,9048.84,521.02,8123.37,396,35
57,103,0.0013,0.0,100.0,642.6,1595.82,1411.74,553.19,9040.78,521.04,8118.3,394,34
57,104,0.001,-0.0002,100.0,642.76,1594.99,1416.7,553.03,9046.2,521.16,8123.86,395,33
57,105,-0.0015,-0.0003,100.0,643.19,1585.36,1415.03,553.61,9049.94,520.96,8127.15,392,32
57,106,-0.0017,0.0003,100.0,642.78,1592.44,1417.99,553.42,9042.35,521.23,8124.03,394,31
57,107,0.0023,0.0003,100.0,643.24,1592.31,1413.01,552.5,9048.24,520.54,8120.44,394,30
57,108,-0.0018,-0.0001,100.0,642.42,1593.71,1413.3,553.11,9044.3,520.76,8121.17,394,29
57,109,-0.0036,-0.0,100.0,643.55,1592.04,1413.98,552.12,9052.47,520.94,8122.51,395,28
57,110,-0.0012,-0.0004,100.0,643.03,1601.55,1413.33,552.6,9038.25,520.52,8118.94,394,27
57,111,-0.0005,0.0001,100.0,642.52,1587.57,1414.44,552.73,9035.52,520.69,8125.13,396,26
57,112,-0.0036,-0.0005,100.0,642.84,1590.21,1416.74,552.74,9045.59,520.44,8125.08,394,25
57,113,-0.0018,0.0001,100.0,642.84,1593.2,1420.49,552.74,9039.73,520.46,8117.41,395,24
57,114,-0.0013,0.0002,100.0,642.7,1595.68,1413.51,552.84,9047.11,520.83,8117.67,396,23
57,115,0.0015,-0.0,100.0,642.34,1599.3,1417.37,552.75,9037.03,520.57,8121.55,394,22
57,116,0.0005,0.0,100.0,643.29,1596.8,1405.14,551.89,9036.62,520.54,8114.27,392,21
57,117,-0.0019,-0.0,100.0,643.03,1587.07,1417.78,552.63,9042.36,520.58,8123.03,394,20
57,118,0.0009,0.0001,100.0,643.61,1597.52,1415.36,552.79,9035.42,520.73,8119.45,393,19
57,119,-0.0014,-0.0004,100.0,643.32,1597.04,1414.06,552.43,9038.36,520.92,8121.83,395,18
57,120,0.0018,-0.0001,100.0,643.39,1600.21,1419.3,552.95,9040.99,520.17,8117.34,395,17
57,121,-0.0001,-0.0,100.0,643.0,1600.43,1422.02,552.67,9037.32,520.23,8115.94,395,16
57,122,0.0009,-0.0002,100.0,643.09,1592.04,1423.27,551.75,9035.58,520.23,8117.83,394,15
57,123,-0.0012,0.0003,100.0,643.4,1601.63,1423.86,552.16,9035.67,519.25,8112.69,395,14
57,124,0.0037,0.0001,100.0,643.57,1595.41,1420.78,552.7,9037.3,520.3,8110.72,394,13
57,125,-0.0008,-0.0003,100.0,643.73,1596.02,1428.69,552.19,9034.23,520.3,8111.17,395,12
57,126,-0.0012,0.0002,100.0,643.39,1599.21,1417.22,551.93,9035.13,520.03,8116.9,394,11
57,127,0.0011,0.0002,100.0,643.69,1597.92,1421.16,551.88,9048.0,520.2,8118.83,394,10
57,128,0.0005,-0.0003,100.0,643.45,1599.53,1418.5,551.77,9034.51,520.36,8111.56,395,9
57,129,0.0023,-0.0001,100.0,643.04,1596.31,1428.03,552.39,9036.6,520.11,8115.43,395,8
57,130,-0.0014,0.0002,100.0,643.41,1600.26,1420.7,552.04,9037.55,519.95,8108.87,395,7
57,131,0.0008,0.0005,100.0,643.64,1593.38,1435.94,551.86,9038.74,520.04,8111.42,396,6
57,132,0.0026,-0.0005,100.0,643.19,1599.21,1425.07,551.14,9036.16,519.77,8112.13,397,5
57,133,-0.0024,-0.0002,100.0,643.47,1605.28,1423.89,551.23,9038.97,519.77,8110.3,395,4
57,134,0.0006,-0.0004,100.0,643.65,1597.0,1425.54,551.67,9038.17,519.67,8109.82,396,3
57,135,-0.0023,0.0001,100.0,643.61,1604.87,1428.42,551.73,9031.44,519.1,8108.19,396,2
57,136,-0.0022,-0.0005,100.0,643.79,1601.69,1430.32,551.12,9035.03,518.94,8108.52,395,1
57,137,-0.0004,-0.0003,100.0,644.15,1596.45,1432.49,550.95,9036.5,519.07,8108.28,394,0
58,1,-0.0015,0.0003,100.0,642.71,1587.27,1405.1,553.55,9063.94,521.98,8145.98,391,146
58,2,-0.0004,0.0,100.0,642.59,1583.62,1402.26,555.09,9068.08,521.95,8146.23,393,145
58,3,-0.0004,0.0003,100.0,641.87,1587.99,1412.41,554.45,9064.87,522.37,8142.33,392,144
58,4,-0.0,-0.0003,100.0,642.2,1590.72,1402.53,554.32,9066.19,521.94,8149.51,392,143
58,5,-0.0001,-0.0,100.0,642.57,1589.26,1402.45,554.33,9066.68,521.75,8148.3,392,142
58,6,-0.0013,0.0003,100.0,641.66,1586.94,1403.95,554.48,9067.9,521.91,8145.43,393,141
58,7,-0.0011,-0.0002,100.0,642.56,1593.65,1406.83,554.18,9064.05,521.87,8145.54,392,140
58,8,-0.0019,0.0003,100.0,642.74,1594.24,1402.7,554.19,9060.16,521.81,8141.66,392,139
58,9,0.0005,0.0002,100.0,642.43,1583.03,1398.76,553.2,9056.44,522.07,8145.0,390,138
58,10,-0.002,-0.0005,100.0,641.86,1580.31,1405.86,553.11,9062.61,522.12,8145.25,391,137
58,11,-0.0003,-0.0005,100.0,642.02,1587.24,1396.24,554.03,9061.95,521.82,8145.67,394,136
58,12,0.0039,0.0002,100.0,642.07,1591.21,1402.25,553.95,9070.55,521.93,8143.58,393,135
58,13,-0.0012,-0.0005,100.0,643.05,1588.88,1404.52,554.0,9063.62,522.33,8147.01,391,134
58,14,-0.0002,0.0002,100.0,643.05,1582.9,1394.69,554.17,9066.98,522.1,8144.63,390,133
58,15,-0.0024,-0.0003,100.0,642.27,1583.34,1405.36,554.08,9063.22,521.65,8143.39,392,132
58,16,0.0017,-0.0001,100.0,642.33,1591.22,1400.87,553.7,9064.49,521.77,8146.41,392,131
58,17,-0.0,-0.0003,100.0,642.59,1582.01,1401.08,553.73,9069.3,522.16,8145.51,393,130
58,18,-0.0017,-0.0002,100.0,642.49,1589.98,1401.49,553.9,9058.1,521.62,8145.99,391,129
58,19,0.0009,-0.0005,100.0,641.58,1598.84,1401.43,554.24,9065.52,521.7,8137.59,391,128
58,20,-0.0003,0.0003,100.0,642.16,1588.21,1398.46,553.99,9064.44,521.84,8143.27,392,127
58,21,-0.0013,0.0001,100.0,642.54,1592.01,1401.75,554.32,9067.65,522.09,8146.07,392,126
58,22,-0.0034,0.0,100.0,642.86,1588.05,1407.54,553.01,9061.87,521.81,8144.12,392,125
58,23,-0.0016,0.0004,100.0,642.73,1588.91,1399.14,553.42,9064.61,522.35,8145.65,392,124
58,24,0.0001,0.0002,100.0,642.67,1592.14,1407.04,553.24,9066.2,522.04,8146.07,391,123
58,25,-0.0027,0.0001,100.0,642.5,1590.75,1403.68,553.81,9069.54,522.45,8148.71,392,122
58,26,-0.004,0.0001,100.0,642.37,1598.31,1402.54,553.8,9065.84,521.96,8142.77,392,121
58,27,0.0004,-0.0,100.0,642.66,1587.88,1396.46,553.84,9061.12,521.69,8140.97,392,120
58,28,-0.0017,0.0001,100.0,642.0,1590.0,1409.81,553.76,9066.79,522.51,8147.84,392,119
58,29,0.0015,0.0,100.0,642.42,1590.61,1403.78,553.45,9065.36,521.46,8141.76,392,118
58,30,-0.0029,-0.0004,100.0,642.86,1588.46,1403.65,554.38,9069.03,521.96,8145.16,391,117
58,31,0.0003,-0.0,100.0,642.5,1591.23,1405.79,554.24,9056.0,521.98,8143.54,393,116
58,32,0.0021,-0.0005,100.0,642.3,1582.64,1400.88,553.9,9061.94,521.94,8147.62,391,115
58,33,-0.0022,0.0002,100.0,641.82,1585.41,1401.47,553.85,9072.37,522.07,8140.24,392,114
58,34,-0.0041,-0.0005,100.0,642.38,1583.1,1395.59,554.01,9071.37,522.14,8139.77,393,113
58,35,0.0013,-0.0001,100.0,642.82,1590.34,1403.64,554.2,9062.28,522.26,8145.47,394,112
58,36,-0.0055,0.0004,100.0,642.8,1589.18,1402.1,553.84,9060.63,521.76,8146.48,393,111
58,37,0.0028,-0.0001,100.0,641.9,1588.94,1403.49,553.1,9068.16,522.24,8147.24,392,110
58,38,0.0016,0.0002,100.0,642.59,1586.97,1404.17,554.53,9066.04,521.89,8143.47,392,109
58,39,0.005,-0.0,100.0,641.68,1588.58,1411.78,554.61,9057.63,521.78,8145.04,391,108
58,40,-0.0025,-0.0002,100.0,642.26,1589.31,1411.44,553.52,9059.81,521.56,8145.11,393,107
58,41,-0.0049,0.0004,100.0,642.49,1591.7,1403.21,554.15,9058.87,521.26,8146.51,392,106
58,42,-0.0033,-0.0005,100.0,641.95,1587.77,1408.32,554.15,9062.85,521.48,8146.15,393,105
58,43,0.0015,-0.0003,100.0,643.14,1588.53,1407.16,553.59,9062.75,522.02,8145.15,391,104
58,44,0.0025,0.0004,100.0,642.88,1592.66,1395.1,554.31,9061.41,521.73,8140.9,394,103
58,45,-0.0002,0.0001,100.0,642.8,1577.14,1399.9,554.07,9061.62,521.73,8147.67,392,102
58,46,0.0012,-0.0005,100.0,642.51,1588.35,1406.91,552.84,9065.81,522.1,8142.71,393,101
58,47,0.0021,-0.0005,100.0,642.7,1591.51,1404.46,553.82,9062.6,522.26,8143.92,391,100
58,48,0.0003,-0.0004,100.0,642.85,1590.34,1404.82,554.31,9068.24,522.23,8139.44,393,99
58,49,-0.0017,0.0,100.0,642.36,1585.2,1397.92,554.07,9064.86,521.36,8142.77,392,98
58,50,-0.0002,0.0002,100.0,642.45,1585.79,1404.24,554.03,9064.16,521.89,8142.1,391,97
58,51,0.0015,-0.0,100.0,642.46,1585.51,1403.97,553.5,9061.72,521.98,8144.26,392,96
58,52,0.0016,-0.0,100.0,642.59,1581.31,1401.15,553.61,9065.41,522.24,8139.99,392,95
58,53,-0.0008,-0.0001,100.0,642.32,1590.99,1409.69,553.98,9069.89,522.31,8144.54,394,94
58,54,-0.0003,0.0004,100.0,642.19,1584.19,1402.12,553.58,9062.08,521.96,8144.21,391,93
58,55,0.0025,0.0001,100.0,642.08,1591.35,1402.98,554.8,9064.45,521.85,8141.43,392,92
58,56,-0.0007,-0.0005,100.0,642.23,1590.48,1405.53,553.75,9060.95,521.35,8141.84,393,91
58,57,0.0029,-0.0001,100.0,642.25,1580.03,1408.31,553.57,9054.65,522.39,8141.36,392,90
58,58,0.0006,0.0001,100.0,642.66,1584.18,1405.63,553.04,9060.82,522.23,8144.76,393,89
58,59,0.0023,-0.0001,100.0,642.18,1592.14,1406.82,553.53,9065.66,522.36,8137.47,393,88
58,60,0.0016,-0.0002,100.0,642.99,1585.27,1412.64,553.77,9065.29,521.94,8141.39,392,87
58,61,-0.0015,-0.0004,100.0,641.88,1589.62,1396.84,553.73,9063.24,521.72,8142.46,395,86
58,62,0.0022,-0.0,100.0,642.58,1583.31,1409.23,553.89,9063.08,522.61,8144.95,393,85
58,63,0.0011,-0.0004,100.0,642.68,1592.5,1406.59,553.21,9068.94,521.52,8143.22,393,84
58,64,-0.0004,-0.0005,100.0,642.49,1585.67,1404.76,553.62,9054.04,522.25,8143.09,393,83
58,65,0.0013,0.0001,100.0,642.85,1585.97,1405.22,554.39,9062.04,521.31,8142.4,392,82
58,66,0.0021,-0.0001,100.0,642.41,1589.48,1397.56,553.22,9065.71,521.9,8145.15,393,81
58,67,0.0013,-0.0002,100.0,642.43,1588.68,1410.72,553.62,9060.72,521.41,8142.59,393,80
58,68,0.0013,-0.0001,100.0,642.76,1590.98,1410.74,554.19,9061.66,521.74,8146.62,394,79
58,69,-0.0038,-0.0003,100.0,642.18,1588.84,1401.97,553.14,9058.63,521.95,8144.89,393,78
58,70,-0.004,-0.0003,100.0,642.62,1589.57,1399.27,553.32,9062.69,521.61,8143.24,394,77
58,71,-0.0009,-0.0002,100.0,642.1,1584.99,1406.44,553.42,9054.48,521.82,8142.69,391,76
58,72,-0.0007,0.0004,100.0,642.56,1587.27,1409.68,553.23,9064.08,521.8,8139.51,394,75
58,73,0.0034,-0.0005,100.0,642.03,1584.02,1399.46,553.54,9053.37,521.25,8137.5,392,74
58,74,0.0015,-0.0005,100.0,642.52,1586.97,1405.85,553.93,9062.75,521.14,8138.54,392,73
58,75,0.0034,0.0003,100.0,642.34,1590.13,1404.16,553.41,9064.96,521.38,8145.11,392,72
58,76,0.0013,0.0,100.0,642.77,1592.82,1407.45,553.36,9059.68,521.62,8142.69,392,71
58,77,-0.0029,0.0003,100.0,642.39,1584.46,1408.96,553.29,9059.94,521.76,8138.51,393,70
58,78,0.0023,-0.0005,100.0,642.59,1586.26,1411.34,553.31,9054.34,521.86,8141.36,394,69
58,79,-0.0001,0.0004,100.0,642.36,1585.16,1409.04,553.55,9063.13,521.75,8138.07,392,68
58,80,0.0032,-0.0002,100.0,642.89,1588.88,1407.68,553.24,9067.74,521.38,8143.47,393,67
58,81,0.0009,-0.0003,100.0,642.45,1588.46,1404.52,553.84,9058.7,521.55,8144.01,394,66
58,82,-0.0024,0.0004,100.0,642.63,1590.37,1409.12,553.83,9056.51,521.49,8133.08,394,65
58,83,-0.0027,0.0004,100.0,642.6,1596.22,1413.63,553.69,9066.12,521.78,8139.56,392,64
58,84,-0.001,0.0003,100.0,642.66,1582.98,1405.42,553.58,9059.76,521.45,8135.06,394,63
58,85,-0.0004,0.0002,100.0,642.76,1584.01,1410.95,552.95,9058.67,521.35,8134.77,394,62
58,86,-0.0014,0.0004,100.0,643.15,1586.07,1403.86,553.75,9065.34,520.98,8144.0,392,61
58,87,-0.0005,-0.0002,100.0,642.56,1589.38,1410.15,553.65,9055.95,521.27,8145.69,392,60
58,88,0.0005,-0.0004,100.0,642.46,1587.3,1400.11,553.2,9056.7,521.46,8138.77,392,59
58,89,-0.0002,-0.0004,100.0,642.56,1590.26,1398.19,554.07,9056.77,521.84,8145.28,394,58
58,90,-0.0029,-0.0002,100.0,642.55,1590.39,1411.2,553.41,9060.41,521.27,8137.46,392,57
58,91,-0.0008,0.0001,100.0,642.73,1595.35,1406.87,553.54,9053.54,521.36,8133.14,394,56
58,92,-0.0031,0.0002,100.0,642.92,1592.66,1413.84,552.96,9056.75,520.94,8134.6,393,55
58,93,0.0007,0.0002,100.0,642.39,1590.18,1407.21,553.35,9057.96,521.93,8139.9,392,54
58,94,-0.0013,-0.0003,100.0,642.63,1600.35,1413.54,553.59,9066.08,521.5,8138.21,394,53
58,95,-0.0001,0.0001,100.0,642.32,1588.33,1412.62,552.87,9060.49,521.76,8143.77,393,52
58,96,-0.0004,-0.0,100.0,642.93,1589.02,1409.51,554.19,9059.96,521.37,8142.26,394,51
58,97,-0.0025,-0.0004,100.0,642.79,1584.44,1411.82,552.77,9057.61,521.33,8134.54,393,50
58,98,0.0002,0.0001,100.0,642.47,1588.44,1407.33,552.8,9062.09,521.68,8138.53,396,49
58,99,-0.0001,-0.0004,100.0,642.48,1590.97,1407.0,553.41,9066.31,521.79,8138.05,394,48
58,100,0.0011,-0.0001,100.0,642.24,1592.93,1406.27,554.31,9064.01,521.24,8143.46,392,47
58,101,0.0023,-0.0002,100.0,642.43,1591.55,1408.5,553.5,9064.79,521.67,8130.98,394,46
58,102,0.0034,-0.0,100.0,643.07,1584.15,1409.92,553.25,9063.07,521.79,8138.48,393,45
58,103,-0.0023,-0.0003,100.0,642.97,1592.68,1419.79,552.41,9064.23,521.1,8136.25,395,44
58,104,0.0012,0.0003,100.0,642.56,1594.03,1418.14,552.83,9058.89,521.51,8135.88,393,43
58,105,-0.0043,-0.0004,100.0,642.79,1586.8,1410.65,553.9,9056.13,521.46,8132.09,392,42
58,106,0.0007,-0.0005,100.0,643.2,1586.22,1412.36,552.95,9058.64,520.71,8136.47,393,41
58,107,-0.0032,-0.0003,100.0,642.85,1588.21,1409.41,553.57,9062.35,520.5,8135.08,394,40
58,108,-0.0015,0.0,100.0,643.17,1591.96,1412.28,552.96,9067.62,521.32,8138.31,394,39
58,109,0.0021,-0.0005,100.0,642.42,1587.99,1416.67,552.76,9061.34,521.56,8137.39,393,38
58,110,-0.003,0.0001,100.0,643.41,1590.77,1412.13,553.47,9064.69,520.8,8135.3,394,37
58,111,0.0033,0.0,100.0,642.82,1590.22,1415.22,552.82,9062.13,521.3,8131.17,395,36
58,112,-0.0017,-0.0,100.0,642.38,1597.91,1411.05,552.56,9055.93,520.85,8130.6,394,35
58,113,-0.0016,-0.0003,100.0,642.97,1595.27,1415.56,552.93,9065.61,521.33,8135.38,394,34
58,114,-0.0016,-0.0005,100.0,642.93,1595.94,1412.62,553.0,9050.85,521.09,8140.43,394,33
58,115,-0.0006,0.0004,100.0,642.9,1591.76,1411.27,552.35,9062.0,521.17,8130.21,393,32
58,116,0.0002,0.0,100.0,642.75,1594.44,1410.43,552.31,9059.94,521.21,8135.59,396,31
58,117,-0.0002,-0.0003,100.0,643.25,1593.25,1414.08,552.93,9057.92,520.57,8128.36,393,30
58,118,-0.0009,0.0001,100.0,642.81,1588.02,1419.38,552.71,9053.48,520.9,8134.71,394,29
58,119,0.0012,0.0003,100.0,642.51,1596.97,1407.82,552.49,9059.96,520.96,8128.94,394,28
58,120,-0.0009,0.0002,100.0,642.77,1595.64,1414.42,552.66,9055.5,520.48,8137.1,395,27
58,121,-0.0001,0.0003,100.0,642.63,1592.91,1421.19,553.83,9057.74,520.67,8129.91,394,26
58,122,-0.0036,-0.0002,100.0,642.79,1597.51,1411.0,552.52,9056.59,520.45,8130.22,395,25
58,123,0.0017,0.0003,100.0,643.11,1586.78,1415.01,552.23,9054.96,520.94,8133.34,394,24
58,124,-0.0009,-0.0002,100.0,643.34,1596.92,1418.71,553.33,9058.46,520.72,8133.23,396,23
58,125,-0.0019,0.0001,100.0,643.69,1592.69,1421.31,552.55,9054.61,520.88,8135.1,395,22
58,126,0.0003,0.0001,100.0,643.11,1599.4,1419.61,553.6,9052.17,520.85,8133.64,394,21
58,127,-0.0006,0.0003,100.0,643.1,1591.08,1412.16,552.47,9058.51,520.46,8137.85,393,20
58,128,0.0007,-0.0002,100.0,642.99,1598.99,1419.89,552.57,9047.29,520.36,8130.73,394,19
58,129,0.0013,0.0001,100.0,643.47,1590.66,1414.62,552.76,9054.42,520.34,8130.28,395,18
58,130,0.0033,0.0001,100.0,642.94,1597.17,1416.69,551.6,9055.53,519.67,8120.34,394,17
58,131,0.0012,0.0004,100.0,642.89,1590.84,1419.96,552.69,9048.72,520.44,8129.33,396,16
58,132,0.0013,-0.0004,100.0,643.09,1597.86,1426.76,551.91,9055.1,520.11,8131.71,393,15
58,133,-0.0029,-0.0001,100.0,643.11,1600.78,1422.72,552.71,9059.97,520.44,8127.96,395,14
58,134,-0.0005,0.0003,100.0,643.2,1592.29,1421.06,552.74,9046.53,520.42,8126.38,395,13
58,135,-0.0023,-0.0001,100.0,643.57,1599.64,1417.99,552.18,9054.31,520.33,8124.13,394,12
58,136,0.0031,-0.0005,100.0,643.12,1604.85,1424.95,551.04,9049.09,520.4,8122.52,397,11
58,137,-0.0013,0.0003,100.0,643.62,1594.84,1426.06,552.25,9054.86,520.31,8125.24,396,10
58,138,-0.0009,-0.0005,100.0,643.43,1598.68,1422.57,551.29,9053.92,520.48,8129.44,395,9
58,139,0.002,-0.0003,100.0,643.03,1603.67,1420.72,551.22,9043.83,519.78,8122.59,397,8
58,140,-0.0033,-0.0003,100.0,643.6,1601.88,1424.96,552.04,9047.13,520.16,8126.94,396,7
58,141,0.0028,0.0001,100.0,643.65,1598.35,1419.95,552.24,9047.96,519.81,8117.3,394,6
58,142,0.0015,0.0,100.0,643.04,1591.57,1428.33,551.81,9046.59,519.98,8124.79,396,5
58,143,-0.0027,-0.0001,100.0,643.23,1606.09,1426.54,551.51,9043.51,520.13,8123.03,396,4
58,144,-0.0042,-0.0003,100.0,644.19,1597.88,1424.43,550.8,9044.79,520.05,8119.98,397,3
