unit_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_9,sensor_12,sensor_14,sensor_17,RUL,sensor_2_rollmean_5,sensor_3_rollmean_5,sensor_4_rollmean_5,sensor_7_rollmean_5,sensor_9_rollmean_5,sensor_12_rollmean_5,sensor_14_rollmean_5,sensor_17_rollmean_5,sensor_2_delta,sensor_3_delta,sensor_4_delta,sensor_7_delta,sensor_9_delta,sensor_12_delta,sensor_14_delta,sensor_17_delta
60,88,0.0013,0.0003,100.0,642.81,1589.63,1407.24,553.92,9065.87,521.59,8137.13,393,84,642.616,1589.254,1407.29,553.5759999999999,9060.736,521.636,8136.93,393.4,-0.35000000000002274,0.040000000000190994,-3.5699999999999363,0.2599999999999909,9.450000000000728,0.4600000000000364,-1.800000000000182,0.0
60,89,-0.0,-0.0002,100.0,642.3,1603.74,1410.34,553.11,9057.85,521.02,8139.62,393,83,642.67,1592.038,1407.286,553.49,9060.45,521.54,8137.814,393.2,-0.5099999999999909,14.1099999999999,3.099999999999909,-0.8099999999999454,-8.020000000000437,-0.57000000000005,2.4899999999997817,0.0
60,90,-0.0011,-0.0004,100.0,642.69,1590.54,1404.47,554.29,9064.83,521.1,8138.28,393,82,642.7099999999999,1592.622,1406.706,553.722,9061.624,521.384,8137.996000000001,393.0,0.39000000000010004,-13.200000000000045,-5.869999999999891,1.17999999999995,6.979999999999563,0.08000000000004093,-1.3400000000001455,0.0
60,91,-0.0041,-0.0001,100.0,642.86,1588.89,1403.53,553.11,9058.69,522.05,8140.36,392,81,642.764,1592.4779999999998,1407.278,553.618,9060.732,521.3779999999999,8138.864,392.8,0.16999999999995907,-1.6499999999998636,-0.9400000000000546,-1.17999999999995,-6.139999999999418,0.9499999999999318,2.0799999999999272,-1.0
60,92,0.0003,-0.0002,100.0,643.35,1592.58,1405.79,553.76,9061.21,521.44,8139.29,394,80,642.8019999999999,1593.076,1406.274,553.638,9061.689999999999,521.44,8138.936,393.0,0.4900000000000091,3.689999999999827,2.259999999999991,0.6499999999999773,2.5199999999986176,-0.6099999999999,-1.069999999999709,2.0
60,93,-0.001,0.0001,100.0,642.54,1582.42,1406.59,553.78,9060.35,521.13,8142.24,393,79,642.7479999999999,1591.634,1406.144,553.61,9060.586,521.3480000000001,8139.9580000000005,393.0,-0.8100000000000591,-10.159999999999854,0.7999999999999545,0.01999999999998181,-0.8599999999987631,-0.3100000000000591,2.949999999999818,-1.0
60,94,0.0021,-0.0,100.0,642.5,1587.1,1412.45,553.5,9065.0,521.75,8139.16,393,78,642.788,1588.306,1406.566,553.688,9062.016,521.494,8139.866,393.0,-0.03999999999996362,4.679999999999836,5.860000000000127,-0.2799999999999727,4.649999999999636,0.6200000000000045,-3.0799999999999272,0.0
60,95,-0.0006,0.0001,100.0,642.51,1591.07,1407.51,554.12,9059.89,521.27,8138.14,393,77,642.7520000000001,1588.4119999999998,1407.174,553.654,9061.028,521.528,8139.838000000001,393.0,0.009999999999990905,3.9700000000000273,-4.940000000000055,0.6200000000000045,-5.110000000000582,-0.4800000000000182,-1.019999999999527,0.0
60,96,0.0009,-0.0004,100.0,642.72,1589.67,1415.13,553.77,9059.38,521.71,8143.32,393,76,642.7239999999999,1588.568,1409.4940000000001,553.786,9061.166,521.46,8140.43,393.2,0.21000000000003638,-1.3999999999998636,7.620000000000118,-0.35000000000002274,-0.5100000000002183,0.44000000000005457,5.1799999999993815,0.0
60,97,-0.0004,0.0,100.0,642.36,1589.06,1412.54,553.23,9062.67,521.33,8135.55,394,75,642.5260000000001,1587.864,1410.844,553.6800000000001,9061.457999999999,521.438,8139.681999999999,393.2,-0.36000000000001364,-0.6100000000001273,-2.5900000000001455,-0.5399999999999636,3.290000000000873,-0.37999999999999545,-7.769999999999527,1.0
60,98,0.0017,-0.0002,100.0,642.68,1586.01,1416.64,553.34,9064.94,521.31,8143.74,394,74,642.554,1588.5819999999999,1412.854,553.592,9062.376,521.4739999999999,8139.982000000001,393.4,0.31999999999993634,-3.0499999999999545,4.100000000000136,0.11000000000001364,2.2700000000004366,-0.020000000000095497,8.1899999999996,0.0
60,99,0.0029,-0.0004,100.0,642.71,1589.22,1412.3,553.2,9066.58,521.51,8142.74,394,73,642.596,1589.0059999999999,1412.824,553.5319999999999,9062.692,521.426,8140.697999999999,393.6,0.030000000000086402,3.2100000000000364,-4.3400000000001455,-0.13999999999998636,1.639999999999418,0.20000000000004547,-1.0,0.0
60,100,-0.0001,-0.0003,100.0,642.47,1587.22,1407.08,553.25,9067.84,521.37,8144.33,393,72,642.588,1588.236,1412.7379999999998,553.358,9064.282,521.446,8141.936,393.6,-0.2400000000000091,-2.0,-5.220000000000027,0.049999999999954525,1.2600000000002183,-0.13999999999998636,1.5900000000001455,-1.0
60,101,0.0035,-0.0004,100.0,643.24,1590.59,1409.48,552.7,9065.84,521.43,8139.76,394,71,642.692,1588.42,1411.608,553.144,9065.574,521.39,8141.224,393.8,0.7699999999999818,3.369999999999891,2.400000000000091,-0.5499999999999545,-2.0,0.05999999999994543,-4.569999999999709,1.0
60,102,-0.0023,-0.0005,100.0,643.19,1583.86,1409.59,553.27,9060.29,521.5,8138.59,393,70,642.858,1587.38,1411.018,553.152,9065.098000000002,521.424,8141.831999999999,393.6,-0.049999999999954525,-6.730000000000018,0.10999999999989996,0.5699999999999363,-5.549999999999272,0.07000000000005002,-1.1700000000000728,-1.0
60,103,0.0001,-0.0002,100.0,642.5,1597.45,1413.69,553.89,9071.12,521.35,8142.19,393,69,642.822,1589.6680000000001,1410.428,553.262,9066.333999999999,521.432,8141.522,393.4,-0.6900000000000546,13.590000000000146,4.100000000000136,0.6200000000000045,10.829999999999927,-0.14999999999997726,3.5999999999994543,0.0
60,104,-0.0005,0.0,100.0,642.63,1595.18,1412.56,553.37,9068.25,521.72,8140.31,395,68,642.806,1590.8600000000001,1410.48,553.296,9066.668,521.4739999999999,8141.036,393.6,0.12999999999999545,-2.269999999999982,-1.1300000000001091,-0.5199999999999818,-2.8700000000008004,0.37000000000000455,-1.8799999999991996,2.0
60,105,0.0002,-0.0003,100.0,642.58,1593.8,1414.52,553.57,9064.91,521.19,8143.25,392,67,642.828,1592.176,1411.968,553.36,9066.082,521.438,8140.82,393.4,-0.049999999999954525,-1.3800000000001091,1.9600000000000364,0.20000000000004547,-3.3400000000001455,-0.5299999999999727,2.9399999999996,-3.0
60,106,-0.0017,0.0001,100.0,642.21,1588.56,1413.47,553.06,9072.36,521.5,8147.95,393,66,642.6220000000001,1591.77,1412.766,553.432,9067.386,521.452,8142.4580000000005,393.2,-0.37000000000000455,-5.240000000000009,-1.0499999999999545,-0.5100000000001046,7.450000000000728,0.30999999999994543,4.699999999999818,1.0
60,107,-0.0017,0.0002,100.0,642.6,1591.71,1401.65,553.49,9066.61,521.64,8145.04,392,65,642.5040000000001,1593.34,1411.1779999999999,553.476,9068.65,521.48,8143.748,393.0,0.38999999999998636,3.150000000000091,-11.819999999999936,0.43000000000006366,-5.75,0.13999999999998636,-2.9099999999998545,-1.0
60,108,0.0024,-0.0004,100.0,642.95,1587.13,1406.0,553.06,9067.16,520.86,8142.88,393,64,642.594,1591.276,1409.6399999999999,553.3100000000001,9067.858000000002,521.3820000000001,8143.886,393.0,0.35000000000002274,-4.579999999999927,4.349999999999909,-0.43000000000006366,0.5499999999992724,-0.7799999999999727,-2.1599999999998545,1.0
60,109,-0.0016,-0.0006,100.0,642.29,1591.57,1413.09,552.92,9069.02,521.27,8136.18,394,63,642.5260000000001,1590.5539999999999,1409.7459999999999,553.22,9068.012,521.292,8143.06,392.8,-0.6600000000000819,4.439999999999827,7.089999999999918,-0.13999999999998636,1.860000000000582,0.40999999999996817,-6.699999999999818,1.0
60,110,0.0022,-0.0002,100.0,642.54,1594.34,1402.25,552.79,9059.85,521.5,8140.39,393,62,642.518,1590.6619999999998,1407.292,553.064,9067.0,521.354,8142.488,393.0,0.25,2.769999999999982,-10.839999999999918,-0.12999999999999545,-9.170000000000073,0.2300000000000182,4.210000000000036,-1.0
60,111,-0.0022,-0.0001,100.0,643.16,1594.15,1412.5,553.75,9066.8,521.78,8140.97,395,61,642.708,1591.78,1407.098,553.202,9065.888,521.41,8141.0920000000015,393.4,0.6200000000000045,-0.1899999999998272,10.25,0.9600000000000364,6.949999999998909,0.2799999999999727,0.5799999999999272,2.0
60,112,-0.0014,-0.0002,100.0,643.11,1591.99,1407.55,553.35,9061.1,521.3,8140.43,394,60,642.81,1591.836,1408.278,553.174,9064.786,521.342,8140.170000000001,393.8,-0.049999999999954525,-2.160000000000082,-4.9500000000000455,-0.39999999999997726,-5.699999999998909,-0.4800000000000182,-0.5399999999999636,-1.0
60,113,0.0049,-0.0,100.0,642.45,1592.23,1406.55,552.96,9070.94,521.51,8148.18,394,59,642.71,1592.856,1408.3880000000001,553.1540000000001,9065.542000000001,521.472,8141.2300000000005,394.0,-0.6599999999999682,0.2400000000000091,-1.0,-0.38999999999998636,9.840000000000146,0.21000000000003638,7.75,0.0
60,114,0.0011,-0.0002,100.0,642.69,1594.03,1409.34,552.43,9063.61,521.01,8150.42,393,58,642.79,1593.348,1407.638,553.056,9064.460000000001,521.42,8144.0779999999995,393.8,0.2400000000000091,1.7999999999999545,2.7899999999999636,-0.5300000000000864,-7.329999999999927,-0.5,2.2399999999997817,-1.0
60,115,-0.0017,-0.0003,100.0,642.8,1591.34,1407.75,553.42,9063.33,521.16,8141.3,394,57,642.842,1592.748,1408.7379999999998,553.182,9065.155999999999,521.352,8144.26,394.0,0.10999999999989996,-2.6900000000000546,-1.5899999999999181,0.9900000000000091,-0.28000000000065484,0.14999999999997726,-9.11999999999989,1.0
60,116,-0.0005,0.0001,100.0,643.24,1592.96,1410.35,553.12,9062.71,521.38,8144.59,393,56,642.858,1592.51,1408.308,553.056,9064.338,521.272,8144.9839999999995,393.6,0.44000000000005457,1.6200000000001182,2.599999999999909,-0.2999999999999545,-0.6200000000008004,0.22000000000002728,3.2899999999999636,-1.0
60,117,-0.0022,-0.0003,100.0,643.09,1587.04,1416.93,552.95,9068.04,521.15,8151.99,393,55,642.854,1591.52,1410.184,552.976,9065.726,521.242,8147.296,393.4,-0.14999999999997726,-5.920000000000073,6.580000000000155,-0.16999999999995907,5.330000000001746,-0.2300000000000182,7.399999999999636,0.0
60,118,0.001,-0.0005,100.0,643.1,1598.22,1409.86,552.96,9073.95,521.1,8148.26,395,54,642.984,1592.718,1410.846,552.976,9066.328,521.1600000000001,8147.312,393.6,0.009999999999990905,11.180000000000064,-7.070000000000164,0.009999999999990905,5.9099999999998545,-0.049999999999954525,-3.7299999999995634,2.0
60,119,0.0031,-0.0005,100.0,642.93,1601.9,1411.48,553.42,9068.71,521.26,8145.54,393,53,643.032,1594.292,1411.274,553.174,9067.348,521.2099999999999,8146.336,393.6,-0.17000000000007276,3.6800000000000637,1.6200000000001182,0.4599999999999227,-5.240000000001601,0.15999999999996817,-2.7200000000002547,-2.0
60,120,-0.0001,0.0003,100.0,642.95,1589.43,1414.06,552.7,9079.02,521.5,8148.74,396,52,643.062,1593.91,1412.536,553.03,9070.486,521.278,8147.823999999999,394.0,0.020000000000095497,-12.470000000000027,2.5799999999999272,-0.7199999999999136,10.31000000000131,0.2400000000000091,3.199999999999818,3.0
60,121,-0.0029,-0.0003,100.0,642.34,1595.83,1412.15,553.35,9081.15,520.92,8149.56,393,51,642.882,1594.484,1412.896,553.076,9074.173999999999,521.1859999999999,8148.817999999999,394.0,-0.6100000000000136,6.399999999999864,-1.9099999999998545,0.6499999999999773,2.1299999999991996,-0.5800000000000409,0.8200000000006185,-3.0
60,122,-0.0007,-0.0006,100.0,642.32,1583.33,1420.57,552.62,9071.54,521.25,8154.03,394,50,642.7280000000001,1593.742,1413.6239999999998,553.01,9074.874,521.2059999999999,8149.226000000001,394.2,-0.01999999999998181,-12.5,8.419999999999845,-0.7300000000000182,-9.609999999998763,0.3300000000000409,4.469999999999345,1.0
60,123,-0.001,-0.0002,100.0,643.41,1594.83,1414.63,552.77,9070.42,521.18,8151.39,393,49,642.79,1593.0639999999999,1414.578,552.972,9074.168,521.222,8149.852000000001,393.8,1.0899999999999181,11.5,-5.939999999999827,0.14999999999997726,-1.1200000000008004,-0.07000000000005002,-2.639999999999418,-1.0
60,124,-0.001,0.0001,100.0,643.54,1594.6,1418.02,553.64,9066.29,521.22,8142.68,394,48,642.912,1591.604,1415.886,553.016,9073.684,521.214,8149.280000000001,394.0,0.12999999999999545,-0.2300000000000182,3.3899999999998727,0.8700000000000045,-4.1299999999992,0.04000000000007731,-8.710000000000036,1.0
60,125,0.004,0.0001,100.0,643.0,1587.03,1414.03,552.89,9069.48,521.43,8149.79,394,47,642.922,1591.124,1415.8799999999999,553.0540000000001,9071.776,521.2,8149.49,393.6,-0.5399999999999636,-7.569999999999936,-3.990000000000009,-0.75,3.1899999999986903,0.2099999999999227,7.109999999999673,0.0
60,126,-0.0005,-0.0005,100.0,642.73,1592.98,1417.84,552.97,9074.16,521.12,8147.97,394,46,643.0,1590.554,1417.018,552.978,9070.378,521.24,8149.1720000000005,393.8,-0.2699999999999818,5.9500000000000455,3.8099999999999454,0.08000000000004093,4.680000000000291,-0.30999999999994543,-1.819999999999709,0.0
60,127,0.0013,0.0003,100.0,643.08,1591.67,1408.61,552.61,9078.07,521.15,8151.14,394,45,643.1519999999999,1592.2220000000002,1414.626,552.976,9071.684,521.22,8148.594,393.8,0.35000000000002274,-1.3099999999999454,-9.230000000000018,-0.36000000000001364,3.9099999999998545,0.029999999999972715,3.1700000000000728,0.0
60,128,-0.0002,0.0001,100.0,642.52,1591.75,1412.43,552.97,9072.21,520.5,8154.93,393,44,642.9739999999999,1591.6060000000002,1414.1860000000001,553.016,9072.042000000001,521.0840000000001,8149.302000000001,393.8,-0.5600000000000591,0.07999999999992724,3.8200000000001637,0.36000000000001364,-5.860000000000582,-0.6499999999999773,3.7899999999999636,-1.0
60,129,0.0016,0.0004,100.0,642.64,1591.77,1414.79,552.7,9082.96,521.19,8145.85,394,43,642.7940000000001,1591.04,1413.54,552.8280000000001,9075.375999999998,521.078,8149.936,393.8,0.12000000000000455,0.01999999999998181,2.3599999999999,-0.2699999999999818,10.75,0.6900000000000546,-9.079999999999927,1.0
60,130,-0.0023,-0.0002,100.0,643.19,1592.78,1418.57,552.43,9078.88,520.72,8154.65,394,42,642.832,1592.19,1414.4479999999999,552.736,9077.256,520.936,8150.908,393.8,0.5500000000000682,1.009999999999991,3.7799999999999727,-0.2700000000000955,-4.079999999999927,-0.4700000000000273,8.799999999999272,0.0
60,131,0.0004,0.0,100.0,643.08,1594.65,1413.4,552.41,9070.41,520.73,8154.15,394,41,642.902,1592.524,1413.56,552.624,9076.505999999998,520.858,8152.144,393.8,-0.11000000000001364,1.8700000000001182,-5.169999999999845,-0.01999999999998181,-8.469999999999345,0.009999999999990905,-0.5,0.0
60,132,0.003,-0.0002,100.0,643.45,1595.35,1411.76,552.82,9076.56,520.98,8150.35,393,40,642.976,1593.26,1414.19,552.6659999999999,9076.203999999998,520.824,8151.986,393.6,0.37000000000000455,0.6999999999998181,-1.6400000000001,0.41000000000008185,6.149999999999636,0.25,-3.7999999999992724,-1.0
60,133,0.0035,0.0003,100.0,643.27,1596.23,1410.27,552.75,9081.53,521.03,8155.87,394,39,643.126,1594.156,1413.758,552.6220000000001,9078.068000000001,520.9300000000001,8152.174000000001,393.8,-0.18000000000006366,0.8800000000001091,-1.490000000000009,-0.07000000000005002,4.970000000001164,0.049999999999954525,5.519999999999527,1.0
60,134,-0.0035,0.0002,100.0,642.97,1590.9,1419.92,552.62,9082.52,520.64,8153.1,395,38,643.192,1593.982,1414.784,552.606,9077.98,520.8199999999999,8153.624000000001,394.0,-0.2999999999999545,-5.329999999999927,9.650000000000091,-0.12999999999999545,0.9899999999997817,-0.38999999999998636,-2.769999999999527,1.0
60,135,-0.0012,0.0,100.0,643.45,1589.47,1411.56,553.02,9075.08,520.92,8156.57,393,37,643.244,1593.3200000000002,1413.382,552.7239999999999,9077.22,520.86,8154.008,393.8,0.4800000000000182,-1.4300000000000637,-8.360000000000127,0.39999999999997726,-7.440000000000509,0.2799999999999727,3.469999999999345,-2.0
60,136,-0.004,0.0,100.0,643.23,1586.91,1415.23,552.87,9084.62,521.04,8157.9,395,36,643.274,1591.772,1413.748,552.816,9080.062000000002,520.9219999999999,8154.758,394.0,-0.22000000000002728,-2.5599999999999454,3.6700000000000728,-0.14999999999997726,9.540000000000873,0.12000000000000455,1.3299999999999272,2.0
60,137,0.0016,0.0001,100.0,642.89,1592.32,1415.1,552.57,9080.7,521.2,8159.6,395,35,643.162,1591.166,1414.416,552.766,9080.89,520.966,8156.608,394.4,-0.34000000000003183,5.4099999999998545,-0.13000000000010914,-0.2999999999999545,-3.9200000000000728,0.16000000000008185,1.7000000000007276,0.0
60,138,0.0022,-0.0001,100.0,642.87,1595.57,1410.28,552.78,9081.8,521.15,8163.67,393,34,643.0820000000001,1591.034,1414.4180000000001,552.772,9080.944,520.99,8158.168000000001,394.2,-0.01999999999998181,3.25,-4.819999999999936,0.2099999999999227,1.0999999999985448,-0.05000000000006821,4.069999999999709,-2.0
60,139,-0.0044,-0.0002,100.0,643.35,1596.72,1412.09,553.33,9086.93,520.85,8162.52,395,33,643.158,1592.1979999999999,1412.852,552.914,9081.826000000001,521.0319999999999,8160.052000000001,394.2,0.4800000000000182,1.150000000000091,1.8099999999999454,0.5500000000000682,5.130000000001019,-0.2999999999999545,-1.1499999999996362,2.0
60,140,0.0003,0.0003,100.0,643.25,1599.01,1417.27,552.82,9085.72,520.56,8162.78,394,32,643.118,1594.106,1413.9940000000001,552.874,9083.954000000002,520.96,8161.294,394.4,-0.10000000000002274,2.2899999999999636,5.180000000000064,-0.5099999999999909,-1.2100000000009459,-0.2900000000000773,0.2599999999993088,-1.0
60,141,0.0026,-0.0,100.0,642.84,1599.81,1414.42,553.38,9089.78,521.09,8164.4,394,31,643.0400000000001,1596.6860000000001,1413.8319999999999,552.976,9084.986,520.97,8162.594,394.2,-0.40999999999996817,0.7999999999999545,-2.849999999999909,0.5599999999999454,4.06000000000131,0.5300000000000864,1.6199999999998909,0.0
60,142,-0.0042,0.0004,100.0,642.92,1600.22,1415.97,552.8,9091.71,520.72,8167.46,394,30,643.046,1598.266,1414.0059999999999,553.022,9087.188,520.874,8164.166,394.0,0.07999999999992724,0.41000000000008185,1.5499999999999545,-0.5800000000000409,1.929999999998472,-0.37000000000000455,3.0600000000004,0.0
60,143,0.0013,-0.0005,100.0,643.15,1599.66,1420.32,553.24,9083.81,520.72,8170.9,394,29,643.102,1599.084,1416.014,553.1139999999999,9087.59,520.788,8165.611999999999,394.2,0.2300000000000182,-0.5599999999999454,4.349999999999909,0.44000000000005457,-7.899999999999636,0.0,3.4399999999996,0.0
60,144,-0.0023,-0.0002,100.0,643.13,1597.01,1419.5,552.61,9092.82,520.99,8167.19,393,28,643.058,1599.1420000000003,1417.4959999999999,552.97,9088.768,520.816,8166.545999999999,393.8,-0.01999999999998181,-2.650000000000091,-0.8199999999999363,-0.6299999999999955,9.010000000000218,0.2699999999999818,-3.7100000000000364,-1.0
60,145,0.0029,-0.0003,100.0,642.95,1595.3,1418.11,552.2,9084.96,520.16,8165.27,394,27,642.9979999999999,1598.4,1417.664,552.846,9088.615999999998,520.7360000000001,8167.044,393.8,-0.17999999999994998,-1.7100000000000364,-1.3900000000001,-0.40999999999996817,-7.860000000000582,-0.8300000000000409,-1.9199999999991633,1.0
60,146,0.0017,-0.0002,100.0,643.42,1595.04,1421.76,552.32,9090.33,520.93,8163.97,396,26,643.1139999999999,1597.446,1419.132,552.634,9088.725999999999,520.704,8166.9580000000005,394.2,0.4699999999999136,-0.2599999999999909,3.650000000000091,0.12000000000000455,5.3700000000008,0.7699999999999818,-1.300000000000182,2.0
60,147,-0.0019,0.0001,100.0,643.14,1595.7,1422.39,552.09,9092.48,520.38,8167.19,396,25,643.158,1596.5420000000001,1420.416,552.492,9088.88,520.636,8166.904,394.6,-0.2799999999999727,0.6600000000000819,0.6300000000001091,-0.2300000000000182,2.149999999999636,-0.5499999999999545,3.219999999999345,0.0
60,148,-0.0018,-0.0002,100.0,643.12,1598.39,1419.37,553.0,9092.06,521.51,8161.39,396,24,643.152,1596.288,1420.226,552.4440000000001,9090.529999999999,520.7940000000001,8165.002,395.0,-0.01999999999998181,2.6900000000000546,-3.020000000000209,0.9099999999999682,-0.42000000000007276,1.1299999999999955,-5.799999999999272,0.0
60,149,0.0026,-0.0001,100.0,643.65,1598.24,1418.29,552.7,9097.14,520.36,8169.98,395,23,643.256,1596.534,1419.984,552.4620000000001,9091.394,520.6679999999999,8165.56,395.4,0.5299999999999727,-0.15000000000009095,-1.0799999999999272,-0.2999999999999545,5.079999999999927,-1.1499999999999773,8.589999999999236,-1.0
60,150,0.0005,-0.0005,100.0,643.57,1595.96,1416.97,552.07,9096.81,520.33,8167.22,394,22,643.38,1596.666,1419.756,552.436,9093.764,520.702,8165.95,395.4,-0.07999999999992724,-2.2799999999999727,-1.3199999999999363,-0.6299999999999955,-0.32999999999992724,-0.029999999999972715,-2.759999999999309,-1.0
60,151,0.0027,0.0002,100.0,643.53,1603.99,1413.38,551.8,9099.0,521.06,8166.84,395,21,643.402,1598.4560000000001,1418.08,552.3320000000001,9095.498,520.7280000000001,8166.523999999999,395.2,-0.04000000000007731,8.029999999999973,-3.589999999999918,-0.2700000000000955,2.1900000000005093,0.7299999999999045,-0.38000000000010914,1.0
60,152,-0.0012,-0.0004,100.0,642.71,1601.85,1426.08,552.42,9099.68,520.1,8168.32,396,20,643.316,1599.686,1418.818,552.398,9096.938,520.672,8166.75,395.2,-0.8199999999999363,-2.1400000000001,12.699999999999818,0.6200000000000045,0.680000000000291,-0.9599999999999227,1.4799999999995634,1.0
60,153,0.003,-0.0004,100.0,643.24,1598.63,1414.98,551.85,9105.46,520.06,8168.66,395,19,643.3399999999999,1599.734,1417.94,552.168,9099.618,520.3820000000001,8168.204000000001,395.0,0.5299999999999727,-3.2199999999998,-11.099999999999909,-0.5699999999999363,5.779999999998836,-0.04000000000007731,0.3400000000001455,-1.0
60,154,0.0022,-0.0002,100.0,642.9,1600.59,1421.96,552.18,9101.43,520.66,8168.13,395,18,643.19,1600.2040000000002,1418.674,552.064,9100.475999999999,520.442,8167.834,395.0,-0.34000000000003183,1.959999999999809,6.980000000000018,0.32999999999992724,-4.029999999998836,0.6000000000000227,-0.5299999999997453,0.0
60,155,-0.0041,0.0002,100.0,643.15,1595.63,1420.77,551.36,9105.2,520.88,8175.24,395,17,643.106,1600.138,1419.434,551.922,9102.153999999999,520.552,8169.438,395.2,0.25,-4.959999999999809,-1.1900000000000546,-0.8199999999999363,3.7700000000004366,0.22000000000002728,7.109999999999673,0.0
60,156,0.0037,-0.0001,100.0,643.43,1601.63,1412.51,552.84,9106.37,520.13,8173.69,395,16,643.086,1599.666,1419.26,552.13,9103.628,520.366,8170.808,395.2,0.2799999999999727,6.0,-8.259999999999991,1.4800000000000182,1.1700000000000728,-0.75,-1.550000000000182,0.0
60,157,-0.0005,-0.0004,100.0,644.37,1595.33,1416.67,551.55,9105.62,520.14,8177.95,396,15,643.4179999999999,1598.362,1417.378,551.9559999999999,9104.816,520.374,8172.7339999999995,395.2,0.9400000000000546,-6.300000000000182,4.160000000000082,-1.2900000000000773,-0.75,0.009999999999990905,4.260000000000218,1.0
60,158,-0.0017,0.0,100.0,643.24,1603.2,1422.86,552.14,9102.78,520.34,8176.0,395,14,643.418,1599.276,1418.9540000000002,552.0139999999999,9104.28,520.43,8174.202,395.2,-1.1299999999999955,7.870000000000118,6.189999999999827,0.5900000000000318,-2.8400000000001455,0.20000000000004547,-1.949999999999818,-1.0
60,159,-0.0021,-0.0004,100.0,643.82,1597.65,1420.06,551.58,9117.25,520.52,8188.93,394,13,643.6020000000001,1598.688,1418.574,551.894,9107.444,520.402,8178.361999999999,395.0,0.5800000000000409,-5.5499999999999545,-2.7999999999999545,-0.5599999999999454,14.469999999999345,0.17999999999994998,12.930000000000291,-1.0
60,160,0.0013,-0.0005,100.0,643.75,1599.06,1423.18,552.83,9111.12,519.84,8180.69,395,12,643.722,1599.374,1419.056,552.188,9108.628,520.194,8179.452,395.0,-0.07000000000005002,1.4099999999998545,3.1200000000001182,1.25,-6.1299999999992,-0.67999999999995,-8.240000000000691,1.0
60,161,0.0026,-0.0001,100.0,643.61,1596.16,1424.31,551.76,9113.99,520.19,8188.23,398,11,643.758,1598.28,1421.416,551.972,9110.152,520.206,8182.359999999999,395.6,-0.13999999999998636,-2.8999999999998636,1.1299999999998818,-1.07000000000005,2.8699999999989814,0.35000000000002274,7.539999999999964,3.0
60,162,-0.0003,0.0001,100.0,643.56,1597.76,1426.7,551.86,9110.25,520.49,8183.55,396,10,643.596,1598.766,1423.422,552.034,9111.078,520.2760000000001,8183.4800000000005,395.6,-0.05000000000006821,1.599999999999909,2.3900000000001,0.10000000000002274,-3.7399999999997817,0.2999999999999545,-4.6799999999993815,-2.0
60,163,0.0006,-0.0003,100.0,643.67,1603.32,1421.99,552.21,9118.62,520.12,8189.02,396,9,643.682,1598.7900000000002,1423.248,552.048,9114.246000000001,520.232,8186.084,395.8,0.11000000000001364,5.559999999999945,-4.710000000000036,0.35000000000002274,8.3700000000008,-0.37000000000000455,5.470000000000255,0.0
60,164,-0.0006,0.0003,100.0,643.44,1600.31,1424.57,551.36,9116.28,519.82,8185.82,397,8,643.606,1599.322,1424.15,552.004,9114.052,520.0920000000001,8185.4619999999995,396.4,-0.2299999999999045,-3.009999999999991,2.5799999999999272,-0.8500000000000227,-2.3400000000001455,-0.2999999999999545,-3.2000000000007276,1.0
60,165,-0.0012,-0.0005,100.0,643.43,1601.09,1425.62,552.69,9119.65,520.61,8191.59,397,7,643.5419999999999,1599.728,1424.638,551.976,9115.758,520.2460000000001,8187.642,396.8,-0.010000000000104592,0.7799999999999727,1.0499999999999545,1.330000000000041,3.3699999999989814,0.7899999999999636,5.770000000000437,0.0
60,166,0.0012,0.0002,100.0,643.36,1606.08,1426.33,551.7,9123.57,520.51,8192.94,395,6,643.492,1601.712,1425.042,551.9639999999999,9117.674,520.3100000000001,8188.584,396.2,-0.06999999999993634,4.990000000000009,0.7100000000000364,-0.9900000000000091,3.9200000000000728,-0.10000000000002274,1.3500000000003638,-2.0
60,167,0.0025,0.0001,100.0,643.25,1599.64,1431.86,551.67,9127.94,520.02,8197.31,396,5,643.4300000000001,1602.0880000000002,1426.074,551.926,9121.212,520.216,8191.336,396.2,-0.11000000000001364,-6.439999999999827,5.529999999999973,-0.030000000000086402,4.3700000000008,-0.4900000000000091,4.369999999998981,1.0
60,168,-0.0013,-0.0005,100.0,643.27,1605.39,1424.66,551.99,9120.77,519.95,8194.39,394,4,643.35,1602.502,1426.6079999999997,551.8820000000001,9121.642,520.182,8192.41,395.8,0.01999999999998181,5.75,-7.199999999999818,0.32000000000005,-7.170000000000073,-0.06999999999993634,-2.9200000000000728,-2.0
60,169,-0.0002,-0.0005,100.0,643.0,1604.8,1427.89,551.78,9132.96,519.55,8201.01,394,3,643.262,1603.4,1427.272,551.966,9124.978,520.1279999999999,8195.448,395.2,-0.2699999999999818,-0.5900000000001455,3.230000000000018,-0.21000000000003638,12.18999999999869,-0.40000000000009095,6.6200000000008,0.0
60,170,0.0038,-0.0004,100.0,643.52,1605.43,1428.3,552.02,9131.61,520.38,8201.18,395,2,643.28,1604.268,1427.808,551.832,9127.369999999999,520.082,8197.366,394.8,0.5199999999999818,0.6300000000001091,0.4099999999998545,0.2400000000000091,-1.3499999999985448,0.8300000000000409,0.17000000000007276,1.0
